theta,a2,b2,z2,E2,machine_type,status,file_name
0,-2.3,4.4,1.3,-1.4078161749785068,1,Done,C5_theta=0_a2=-2.3_b2=4.4_z2=1.3_2.log
0,-2.3,4.5,1.3,-1.4067349752149312,2,Done,C5_theta=0_a2=-2.3_b2=4.5_z2=1.3_2.log
65,1.9,3.3,1.3,-3.5641683210851625,2,Done,C5_theta=65_a2=1.9_b2=3.3_z2=1.3_2.log
65,1.8,3.2,1.3,-3.2545781049411744,2,Done,C5_theta=65_a2=1.8_b2=3.2_z2=1.3_2.log
65,1.8,3.3,1.3,-3.505664308773703,2,Done,C5_theta=65_a2=1.8_b2=3.3_z2=1.3_2.log
65,1.8,3.4,1.3,-3.576129289198434,2,Done,C5_theta=65_a2=1.8_b2=3.4_z2=1.3_2.log
65,1.9,3.2,1.3,-3.415198074580985,2,Done,C5_theta=65_a2=1.9_b2=3.2_z2=1.3_2.log
65,1.9,3.4,1.3,-3.563159285040456,1,Done,C5_theta=65_a2=1.9_b2=3.4_z2=1.3_2.log
65,2.0,3.2,1.3,-3.514568048165529,1,Done,C5_theta=65_a2=2.0_b2=3.2_z2=1.3_2.log
65,2.0,3.3,1.3,-3.579766337177716,2,Done,C5_theta=65_a2=2.0_b2=3.3_z2=1.3_2.log
65,2.0,3.4,1.3,-3.521223419244052,2,Done,C5_theta=65_a2=2.0_b2=3.4_z2=1.3_2.log
70,1.7,3.4,1.3,-3.553419074771228,1,Done,C5_theta=70_a2=1.7_b2=3.4_z2=1.3_2.log
70,1.6,3.3,1.3,-3.2232063700503204,2,Done,C5_theta=70_a2=1.6_b2=3.3_z2=1.3_2.log
70,1.6,3.4,1.3,-3.499926984819467,1,Done,C5_theta=70_a2=1.6_b2=3.4_z2=1.3_2.log
70,1.6,3.5,1.3,-3.5792850369907683,1,Done,C5_theta=70_a2=1.6_b2=3.5_z2=1.3_2.log
70,1.7,3.3,1.3,-3.368331862759078,2,Done,C5_theta=70_a2=1.7_b2=3.3_z2=1.3_2.log
70,1.7,3.5,1.3,-3.569613225379726,2,Done,C5_theta=70_a2=1.7_b2=3.5_z2=1.3_2.log
70,1.8,3.3,1.3,-3.462453970176284,2,Done,C5_theta=70_a2=1.8_b2=3.3_z2=1.3_2.log
70,1.8,3.4,1.3,-3.571426101727411,1,Done,C5_theta=70_a2=1.8_b2=3.4_z2=1.3_2.log
70,1.8,3.5,1.3,-3.5358425197191536,1,Done,C5_theta=70_a2=1.8_b2=3.5_z2=1.3_2.log
50,1.9,3.2,1.3,-3.3444664024282247,1,Done,C5_theta=50_a2=1.9_b2=3.2_z2=1.3_2.log
50,2.1,3.4,1.3,-3.4599345175374765,2,Done,C5_theta=50_a2=2.1_b2=3.4_z2=1.3_2.log
55,1.9,3.2,1.3,-3.423140468687052,2,Done,C5_theta=55_a2=1.9_b2=3.2_z2=1.3_2.log
55,2.0,3.4,1.3,-3.517607079091249,2,Done,C5_theta=55_a2=2.0_b2=3.4_z2=1.3_2.log
55,2.1,3.4,1.3,-3.438256557084969,1,Done,C5_theta=55_a2=2.1_b2=3.4_z2=1.3_2.log
60,1.8,3.2,1.3,-3.26383827002428,2,Done,C5_theta=60_a2=1.8_b2=3.2_z2=1.3_2.log
60,1.8,3.3,1.3,-3.505415814826847,2,Done,C5_theta=60_a2=1.8_b2=3.3_z2=1.3_2.log
60,1.8,3.4,1.3,-3.5748165383120067,2,Done,C5_theta=60_a2=1.8_b2=3.4_z2=1.3_2.log
0,-2.4,4.3,1.3,-1.3544483320001746,2,Done,C5_theta=0_a2=-2.4_b2=4.3_z2=1.3_2.log
0,-2.4,4.4,1.3,-1.391377295498387,1,Done,C5_theta=0_a2=-2.4_b2=4.4_z2=1.3_2.log
0,-2.4,4.5,1.3,-1.3729040286125382,2,Done,C5_theta=0_a2=-2.4_b2=4.5_z2=1.3_2.log
65,1.7,3.3,1.3,-3.4012297019944526,2,Done,C5_theta=65_a2=1.7_b2=3.3_z2=1.3_2.log
65,1.7,3.4,1.3,-3.556817041462637,2,Done,C5_theta=65_a2=1.7_b2=3.4_z2=1.3_2.log
65,1.7,3.5,1.3,-3.558483080501901,2,Done,C5_theta=65_a2=1.7_b2=3.5_z2=1.3_2.log
65,1.8,3.5,1.3,-3.520048720500199,1,Done,C5_theta=65_a2=1.8_b2=3.5_z2=1.3_2.log
65,1.9,3.5,1.3,-3.461182634928264,1,Done,C5_theta=65_a2=1.9_b2=3.5_z2=1.3_2.log
70,1.5,3.4,1.3,-3.4101158711127937,2,Done,C5_theta=70_a2=1.5_b2=3.4_z2=1.3_2.log
70,1.5,3.5,1.3,-3.5632992197352,1,Done,C5_theta=70_a2=1.5_b2=3.5_z2=1.3_2.log
70,1.5,3.6,1.3,-3.5551026841276325,1,Done,C5_theta=70_a2=1.5_b2=3.6_z2=1.3_2.log
70,1.6,3.6,1.3,-3.52141229971312,2,Done,C5_theta=70_a2=1.6_b2=3.6_z2=1.3_2.log
70,1.7,3.6,1.3,-3.471075957568246,1,Done,C5_theta=70_a2=1.7_b2=3.6_z2=1.3_2.log
75,1.4,3.5,1.3,-3.5101196297764545,2,Done,C5_theta=75_a2=1.4_b2=3.5_z2=1.3_2.log
75,1.3,3.4,1.3,-3.0905607961758506,1,Done,C5_theta=75_a2=1.3_b2=3.4_z2=1.3_2.log
75,1.3,3.5,1.3,-3.448480577484588,1,Done,C5_theta=75_a2=1.3_b2=3.5_z2=1.3_2.log
75,1.3,3.6,1.3,-3.575324821358663,1,Done,C5_theta=75_a2=1.3_b2=3.6_z2=1.3_2.log
75,1.4,3.4,1.3,-3.2372036080632824,2,Done,C5_theta=75_a2=1.4_b2=3.4_z2=1.3_2.log
75,1.4,3.6,1.3,-3.5793722608941607,2,Done,C5_theta=75_a2=1.4_b2=3.6_z2=1.3_2.log
75,1.5,3.4,1.3,-3.343866502851597,1,Done,C5_theta=75_a2=1.5_b2=3.4_z2=1.3_2.log
75,1.5,3.5,1.3,-3.5443415151530644,2,Done,C5_theta=75_a2=1.5_b2=3.5_z2=1.3_2.log
75,1.5,3.6,1.3,-3.5638319757417776,1,Done,C5_theta=75_a2=1.5_b2=3.6_z2=1.3_2.log
80,1.2,3.6,1.3,-3.525883308480843,2,Done,C5_theta=80_a2=1.2_b2=3.6_z2=1.3_2.log
80,1.1,3.5,1.3,-3.2001441225147573,1,Done,C5_theta=80_a2=1.1_b2=3.5_z2=1.3_2.log
80,1.2,3.5,1.3,-3.2836606834316626,1,Done,C5_theta=80_a2=1.2_b2=3.5_z2=1.3_2.log
80,1.2,3.7,1.3,-3.567410665229545,2,Done,C5_theta=80_a2=1.2_b2=3.7_z2=1.3_2.log
80,1.3,3.5,1.3,-3.3371709711937,2,Done,C5_theta=80_a2=1.3_b2=3.5_z2=1.3_2.log
80,1.3,3.6,1.3,-3.5315955319965724,2,Done,C5_theta=80_a2=1.3_b2=3.6_z2=1.3_2.log
80,1.3,3.7,1.3,-3.540686269363505,1,Done,C5_theta=80_a2=1.3_b2=3.7_z2=1.3_2.log
85,0.9,3.5,1.3,-2.8101560701907147,1,Done,C5_theta=85_a2=0.9_b2=3.5_z2=1.3_2.log
85,1.0,3.5,1.3,-2.872706266964088,2,Done,C5_theta=85_a2=1.0_b2=3.5_z2=1.3_2.log
85,1.1,3.5,1.3,-2.900806164747337,2,Done,C5_theta=85_a2=1.1_b2=3.5_z2=1.3_2.log
90,-0.8,3.6,1.3,-2.9955062088993145,2,Done,C5_theta=90_a2=-0.8_b2=3.6_z2=1.3_2.log
90,-0.8,3.7,1.3,-3.37183838862984,1,Done,C5_theta=90_a2=-0.8_b2=3.7_z2=1.3_2.log
90,-0.8,3.8,1.3,-3.49974186939653,2,Done,C5_theta=90_a2=-0.8_b2=3.8_z2=1.3_2.log
75,1.3,3.7,1.3,-3.541799472135608,2,Done,C5_theta=75_a2=1.3_b2=3.7_z2=1.3_2.log
75,1.4,3.7,1.3,-3.5082427473535063,2,Done,C5_theta=75_a2=1.4_b2=3.7_z2=1.3_2.log
75,1.5,3.7,1.3,-3.462072444104706,1,Done,C5_theta=75_a2=1.5_b2=3.7_z2=1.3_2.log
80,1.4,3.5,1.3,-3.3592976012441795,2,Done,C5_theta=80_a2=1.4_b2=3.5_z2=1.3_2.log
80,1.4,3.6,1.3,-3.514492119444185,1,Done,C5_theta=80_a2=1.4_b2=3.6_z2=1.3_2.log
80,1.4,3.7,1.3,-3.498188154640957,1,Done,C5_theta=80_a2=1.4_b2=3.7_z2=1.3_2.log
85,1.2,3.6,1.3,-3.3026786289847223,2,Done,C5_theta=85_a2=1.2_b2=3.6_z2=1.3_2.log
85,1.2,3.7,1.3,-3.457026008705725,1,Done,C5_theta=85_a2=1.2_b2=3.7_z2=1.3_2.log
85,1.2,3.8,1.3,-3.4384228471899405,1,Done,C5_theta=85_a2=1.2_b2=3.8_z2=1.3_2.log
90,-0.8,3.9,1.3,-3.4603725194756407,1,Done,C5_theta=90_a2=-0.8_b2=3.9_z2=1.3_2.log
85,1.3,3.6,1.3,-3.244950846521533,2,Done,C5_theta=85_a2=1.3_b2=3.6_z2=1.3_2.log
85,1.3,3.7,1.3,-3.391753673524363,2,Done,C5_theta=85_a2=1.3_b2=3.7_z2=1.3_2.log
85,1.3,3.8,1.3,-3.370074458027375,1,Done,C5_theta=85_a2=1.3_b2=3.8_z2=1.3_2.log
